text,label,scam_category,language,source_dataset,cleaned_text
Cyber Crime Department se bol raha hoon. Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,cyber crime department se bol raha hoon aapke whatsapp se ladies ko asleel messages bheje ja rahe hain aapko suspect maana ja raha hai
"Hello ji Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian_cyber_scam_10k,hello ji doctor appointment kal 9 baje hai fasting rehna
Hello sir Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,hello sir aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain ye cyber crime hai
Law enforcement se bol raha hoon. Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,law enforcement se bol raha hoon aapke naam par registered sim ka misuse report hua hai
Hello ma'am Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian_cyber_scam_10k,hello ma am cab 3 minute mein pahunch raha hai
Madam ek minute Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian_cyber_scam_10k,madam ek minute aapka order deliver ho chuka hai feedback de dena
Police headquarters se bol raha hoon. Cyber Crime Department se bol raha hoon. Aapke number se objectionable content circulate hua hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,police headquarters se bol raha hoon cyber crime department se bol raha hoon aapke number se objectionable content circulate hua hai
Police headquarters se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,hinglish,indian_cyber_scam_10k,police headquarters se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Delhi Police se bol raha hoon. Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,delhi police se bol raha hoon police verification complete karna zaroori hai
Law enforcement se bol raha hoon. Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,law enforcement se bol raha hoon aapke number se pornographic material whatsapp groups mein bheja ja raha hai fir ho chuki hai
Hello ma'am National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ma am national cyber cell se bol raha hoon verification ke liye cooperate kijiye
Madam ek minute Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,madam ek minute aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain ye cyber crime hai
Aap sun rahe hain na? Crime Branch se bol raha hoon. Aapke account se suspicious transactions hui hain.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,aap sun rahe hain na crime branch se bol raha hoon aapke account se suspicious transactions hui hain
Namaste sir Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian_cyber_scam_10k,namaste sir project ka review meeting kal 4 baje hai kya
Hello ji Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,lottery,hinglish,indian_cyber_scam_10k,hello ji aapka aadhaar deactivate hone wala hai turant update kijiye
"Aap sun rahe hain na? Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,lottery,hinglish,indian_cyber_scam_10k,aap sun rahe hain na amazon se bol raha hoon aapka parcel hold hai clearance charge <amount> dena hoga
ACP Sharma bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,hinglish,indian_cyber_scam_10k,acp sharma bol raha hoon aapka aadhaar deactivate hone wala hai turant update kijiye
"Namaste ma'am Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian_cyber_scam_10k,namaste ma am bhai aaj shaam ko milte hain coffee pe baat karte hain
CBI se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian_cyber_scam_10k,cbi se bol raha hoon congratulations aapne <amount> lakh ka lottery jeeta hai processing fee dena hoga
"Hello ma'am School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian_cyber_scam_10k,hello ma am school fees ki last date kal hai payment kar dena
Hello ma'am Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,hello ma am aapki morphed photos viral ho rahi hain cyber cell ne case register kar liya hai
"Namaste sir School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian_cyber_scam_10k,namaste sir school fees ki last date kal hai payment kar dena
Cyber Crime Department se bol raha hoon. Aapke documents ka misuse karke financial fraud kiya gaya hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,cyber crime department se bol raha hoon aapke documents ka misuse karke financial fraud kiya gaya hai
Ji namaskar Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,ji namaskar aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain ye cyber crime hai
Dhyan se suniye Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian_cyber_scam_10k,dhyan se suniye congratulations aapne <amount> lakh ka lottery jeeta hai processing fee dena hoga
"Hello sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,hinglish,indian_cyber_scam_10k,hello sir mummy main office pahunch gaya aaj thoda late ho jaunga
Dhyan se suniye Aapka number telecom fraud case mein identify hua hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,dhyan se suniye aapka number telecom fraud case mein identify hua hai
National Cyber Cell se bol raha hoon. Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,national cyber cell se bol raha hoon aapke aadhaar se linked account par complaint mili hai
Police headquarters se bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,police headquarters se bol raha hoon aapke phone se illegal obscene content circulate ho raha hai digital arrest ho sakta hai
Hello ji Police verification complete karna zaroori hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ji police verification complete karna zaroori hai
Aap sun rahe hain na? Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,aap sun rahe hain na aapke khilaaf legal action initiate kiya gaya hai
Ji haan suniye Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian_cyber_scam_10k,ji haan suniye project ka review meeting kal 4 baje hai kya
Aap sun rahe hain na? Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,aap sun rahe hain na aapke whatsapp se ladies ko asleel messages bheje ja rahe hain aapko suspect maana ja raha hai
ACP Sharma bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,lottery,hinglish,indian_cyber_scam_10k,acp sharma bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Namaste ma'am Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian_cyber_scam_10k,namaste ma am ek gang aapke number ka misuse karke gande videos bana raha hai turant verify karna hoga
National Cyber Cell se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,hinglish,indian_cyber_scam_10k,national cyber cell se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Delhi Police se bol raha hoon. Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,delhi police se bol raha hoon aapke phone se illegal obscene content circulate ho raha hai digital arrest ho sakta hai
Aap sun rahe hain na? Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,aap sun rahe hain na aapko investigation officer se turant baat karni hogi
Police headquarters se bol raha hoon. Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,police headquarters se bol raha hoon aapko investigation officer se turant baat karni hogi
Namaste ma'am Cab 3 minute mein pahunch raha hai.,0,none,hinglish,indian_cyber_scam_10k,namaste ma am cab 3 minute mein pahunch raha hai
Hello ma'am Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,hinglish,indian_cyber_scam_10k,hello ma am aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Namaste ma'am Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,namaste ma am aapke whatsapp se ladies ko asleel messages bheje ja rahe hain aapko suspect maana ja raha hai
Namaste sir Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,namaste sir aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain ye cyber crime hai
Hello ji National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ji national cyber cell se bol raha hoon verification ke liye cooperate kijiye
"Crime Branch se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,amazon,hinglish,indian_cyber_scam_10k,crime branch se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
"Hello sir Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,hinglish,indian_cyber_scam_10k,hello sir sir kal subah 10 baje meeting hai agenda mail kar diya
Hello sir Cyber investigation team ko aapke number se suspicious activity mili hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello sir cyber investigation team ko aapke number se suspicious activity mili hai
Delhi Police se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,bank_kyc,hinglish,indian_cyber_scam_10k,delhi police se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Hello ma'am Aapke documents ka misuse karke financial fraud kiya gaya hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ma am aapke documents ka misuse karke financial fraud kiya gaya hai
"Sir ek minute suniye Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian_cyber_scam_10k,sir ek minute suniye bhai aaj shaam ko milte hain coffee pe baat karte hain
Namaste sir National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,namaste sir national cyber cell se bol raha hoon verification ke liye cooperate kijiye
Aap sun rahe hain na? Aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain. Ye cyber crime hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,aap sun rahe hain na aapke phone number se koi asleel gande images aur videos share kiye ja rahe hain ye cyber crime hai
"Dhyan se suniye Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,hinglish,indian_cyber_scam_10k,dhyan se suniye bhai aaj shaam ko milte hain coffee pe baat karte hain
Hello ji Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ji aapko investigation officer se turant baat karni hogi
Hello sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,hinglish,indian_cyber_scam_10k,hello sir aapka order deliver ho chuka hai feedback de dena
Hello ji Aapka mobile number cyber fraud investigation mein aaya hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ji aapka mobile number cyber fraud investigation mein aaya hai
"Namaste sir Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,lottery,hinglish,indian_cyber_scam_10k,namaste sir amazon se bol raha hoon aapka parcel hold hai clearance charge <amount> dena hoga
Ji namaskar Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,ji namaskar aapke number se pornographic material whatsapp groups mein bheja ja raha hai fir ho chuki hai
"Hello ji Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,hinglish,indian_cyber_scam_10k,hello ji amazon se bol raha hoon aapka parcel hold hai clearance charge <amount> dena hoga
"National Cyber Cell se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,relative,hinglish,indian_cyber_scam_10k,national cyber cell se bol raha hoon amazon se bol raha hoon aapka parcel hold hai clearance charge <amount> dena hoga
Hello ma'am Aapke naam par money laundering case register hua hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ma am aapke naam par money laundering case register hua hai
Hello sir Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,hello sir aapki morphed photos viral ho rahi hain cyber cell ne case register kar liya hai
"Dhyan se suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,hinglish,indian_cyber_scam_10k,dhyan se suniye papa train mein baith gaya hoon safely pahunch jaunga
Hello ma'am Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,hello ma am aapke number se pornographic material whatsapp groups mein bheja ja raha hai fir ho chuki hai
Crime Branch se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,relative,hinglish,indian_cyber_scam_10k,crime branch se bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Madam ek minute Project ka review meeting kal 4 baje hai kya?,0,none,hinglish,indian_cyber_scam_10k,madam ek minute project ka review meeting kal 4 baje hai kya
"Ji namaskar Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,amazon,hinglish,indian_cyber_scam_10k,ji namaskar aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Hello sir Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,hinglish,indian_cyber_scam_10k,hello sir ek gang aapke number ka misuse karke gande videos bana raha hai turant verify karna hoga
Namaste sir Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian_cyber_scam_10k,namaste sir congratulations aapne <amount> lakh ka lottery jeeta hai processing fee dena hoga
Namaste ma'am Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,relative,hinglish,indian_cyber_scam_10k,namaste ma am congratulations aapne <amount> lakh ka lottery jeeta hai processing fee dena hoga
